37188	3403,9999,14008,36699,6541,8686,10007,10008,10013,10028,10029,10040,10041,10043,10045,10047,10055,10059,10063,10066,10084,10099,10734,13174,13964,14447,16714,18963,23260,23557,24000,30219,30220,30232,36675,36677,36684,36696,36697,36698,36703,36707,36708,36724,36727,36741,36752,36759,36764,36806,36807,36829,36848,36850,36852,36855,36862,36865,36866,36870,36894,36904,36927,36984,37035,37047,37063,37081,37132,37146,37197,37199,37200,37217,37218,37224,37225,37268,37314,37321,37322,37328,37339,37356,37393,37425,37453,37495,37531,37557,37786,38479,38482,38501,38573,39233,39234,39235,39237,39238
37190	10014,36678,36680,36811,36826,36900,36936,37002,37039,37042,37135,37170,10053,36679,36720,36817,36869,37068,37070,44159,37742
37195	10009,10063,18889,10002,10018,10028,13830,15370,18912,36672,36744,36817,36923,37063,37448,40204,40808,44079,44149,47439,39265
37199	9999,10022,10044,10091,10119,36670,36717,36740,36764,36878,36988,37006,37175,37188,10002,10008,10014,10016,10021,10028,10029,18963,19550,25231,35179,36674,36675,36680,36708,36727,37087,37197,37224,37274,37291,37326,37350,39236,39237,39238,39242,39249,39257,39297,39310,41851,44049,44050,44054,44057,44059,44061,44063,44065,44068,44079,44088,44089,44107,44124,44137,44141,44192,44215
37200	36668,37005,37188,10002,10018,10035,10135,18963,19365,21722,23266,36669,36675,36710,36821,37173,39240,44050,44056,44155,45042,37273,39277,39547,41590
37207	10022,10060,10091,35179,36683,36809,36933,37173,10002,10006,14008,14163,18912,23273,23274,36714,36808,36813,37074,37087,37233,37242,37338,37364,37504,37767,37796,39236,39240,39247,39265,43018,44055,44056,44057,44063,44069,44074,44078,44079,44082,44089,44092,44099,44102,44108,44114,44141
37215	10091,10152,36711,36727,36816,37031,1135,8686,10002,10016,10018,10022,10029,10033,10043,15370,18912,19365,19550,23273,25186,27552,27656,35179,36667,36669,36680,36695,36703,36707,36714,36741,36806,36809,36854,36864,36933,36979,37068,37170,37197,37448,39234,39236,39239,39240,39241,39247,41830,43052,44049,44050,44057,44063,44065,44069,44070,44077,44078,44079,44089,44101,44121,44141,44178,44181,45042
37218	10047,10050,10059,10093,10098,13804,36691,36693,36708,36734,36742,36764,36777,36779,36790,36815,36825,36836,36852,36870,36936,36954,36978,37037,37038,37188,10008,10014,10086,18912,18966,23278,36679,36941,37220,37247,37262,37269,37339,37649,37824,39235,39236,39237,39257,41851,41903,44068,44182,44189,44201,37441,37467,39332,39366,41662,44138
37223	36728,36749,36808,36908,37180,37181,36813,44063,44066,44075,44076,44082,44107,44132,44196
37226	10091,30220,36768,37023,10002,10022,10029,18912,18964,19110,19365,25186,25195,35179,37294,37347,37369,37394,37476,37591,38479,39238,39240,39243,41961,44058,44141,45042,37279,44249
37228	10060,10091,33874,36674,36729,36904,37210,10002,18964,25231,36727,37006,37279,39240,44055,44057,44065,44078,44079,44089,44092,44124,44132,44149,44189,44548
37233	30220,36692,36695,37207,10001,10002,10033,35179,36817,37302,44078,44121
37247	3037,10059,17973,23279,36667,36669,36674,36676,36679,36709,36753,36820,36832,36854,36913,36942,36988,37011,37056,37120,37201,37218,37238,6679,10029,10040,18964,36668,36927,37006,37197,37198,37271,37314,37384,37438,37561,37575,37649,37678,37719,38474,38487,38574,39236,39243,39247,39268,39293,39295,39344,39369,41851,41903,44058,44059,44181,44189,39333
37248	9999,10058,10091,36765,36955,36988,36989,10029,10075,34352,36675,36677,36727,36764,36804,36874,36876,37197,37326,39236,39237,39238,39257,39310,41920,44049,44050,44057,44060,44063,44069,44075,44076,44079,44088,44107,44132,44138,44182,44189,44191,44196
37252	23271,10029,37729,38552,39240,39295,41231,39369
37256	9999,10091,14472,36763,37108,14794,25231,36675,36677,36688,36708,36744,36764,37009,37047,37132,37197,37326,37393,37448,37506,39249,44049,44050,44051,44057,44063,44065,44068,44076,44098,44102,44111,44132
37267	30219,36751,37127,37163,10040,36674,37017,37197,37358,44078,44092,44099,37779,41371,44249
37275	35603,36721,36831,35179,37242,37352,37423,39236,44089,44149,44168,37343
37276	23283,23284,36785,37083,37234,10013,10127,18545,23273,36821,37600,37660,38509,39240,39243,39247,39268,40748,41249,41369,41886,41921,44181,39333
37291	9999,36727,36763,36775,36883,36969,37199,36672,36675,36808,36874,36968,37076,37239,37303,37448,39257,39310,41903,44051,44054,44057,44063,44068,44069,44075,44076,44088,44101,44125,44126,44132,44193,44194,37439,37567
37302	10022,23266,36692,36708,36835,37113,37233,10039,35179,36684,37448,40747,44070
37303	10014,10063,16714,18543,34352,36708,36735,36807,36848,36870,37025,37150,37225,37245,37291,8686,10008,10015,10018,10038,10098,10135,29379,36672,37197,37314,37393,37459,37510,39240,39247,41851,41903,41921,43018,44057,44101,44102,44111,44118,44123,44124,44132,44531,45446,44199,44208,44222
37314	10014,10059,10066,15383,28635,36679,36687,36693,36744,36790,36808,36859,37066,37079,37140,37188,37247,37303,10006,36669,36674,36688,36708,36831,37038,37384,37506,37674,39236,39242,41851,41903,44047,44068,44069,44075,44084,44088,44092,44104,44124,44126,44132,44154,37649,44193,44201
37319	10047,10053,10059,10072,36734,36752,36811,36840,36908,36666,36720,36801,36903,37594,41903,44082,44088,44089,44178,37812,44210,44524
37321	10059,36693,36852,37188,37262,10047,36851,36927,39237,39242,39243,41367,41921,44075
37328	6541,10009,36708,36757,36783,36832,37108,37153,37188,37213,37268,37317,6679,18964,23273,35179,37350,37815,39293,44079
37331	36680,37245,1135,9997,10039,10043,10052,10093,10101,10240,13818,36675,36706,36836,37070,39219,39239,44055
37339	10047,10050,10086,14163,36675,36691,36693,36700,36708,36764,36777,36859,36870,36922,37022,37188,37218,8686,10055,10098,36674,37402,37496,37649,39235,39237,39257,41892,44047,44116,44161,44165,44189,44199,44201,37824,44103
37347	4431,10017,10119,36697,36699,36850,36978,37226,37332,10035,13101,18912,23285,37047,37076,37165,37254,37476,37487,37591,37634,37678,39240,40851,41892,41893,44082,44089,44102,37374,37400,37443,37593,37744
37350	34637,34644,36725,36746,36820,36852,36866,37199,37328,36691,36751,36778,37181,37263,38987,39237,41231
37356	36769,36940,37005,37099,37179,37188,2656,9999,10001,10014,10016,10018,10023,10025,10032,10033,10034,10038,10041,10050,10053,10055,10058,10059,10066,10076,10086,10090,10099,10105,10130,10131,10135,10144,10240,13804,14097,16714,17977,18507,18544,18546,18921,19365,21567,23259,23266,23270,23279,23281,23286,23290,23557,23677,24222,24338,24343,25224,27655,27659,30219,30220,30954,33808,35179,36672,36673,36674,36676,36677,36679,36680,36684,36685,36686,36688,36690,36691,36695,36696,36698,36699,36701,36703,36708,36720,36721,36723,36726,36729,36732,36735,36745,36748,36749,36750,36757,36763,36764,36778
37368	10066,19365,36669,36806,37018,44049
37372	10072,10091,36811,36908,36909,37079,36883,36954,37284,37591,39239,39287,39310,41240,44063,44067,44076,44102,44107,44165,44189,44199,44215,38544,39265
37374	10119,30220,36742,36798,36877,36908,36968,37030,37254,10001,10018,10022,10043,10082,18912,19365,24343,36817,36899,36925,37098,37347,37426,37434,37448,37523,37591,37600,41622,41851,41903,41935,44049,44075,44101,44133,44178,44223,44249,37532,37566
37378	16529,36699,37178,6679,6688,10029,10135,16524,36684,37224,37469,37476,39234,39236,39240,39241,39247,39265,39295,40748,41886,44048,44070,44124,44141,44181,39369
37379	36728,10127,18964,27808,36760,36923,44065,44092,44101,44124,44210
37380	10063,10152,37153,6688,10018,10029,10033,10098,18964,36863,37139,37145,37503,37634,39235,39237,39239,39243,39254,39288,39295,41236,44047,44069,44102,37493,39265,39327,39328,39332,39337,39347,39349,39365,39366,39369,40395
37389	18964,44070
37406	36962,37111,10022,10029,10082,39326
37409	10148,23295,36932,36959,37105,37176,37392,18964,23259,38474,39262,39265,39283,39295,40748,44047,44049,44091,44178,44207,38481,38509,38567,38573,38574,38575,38576,38578,39347,39369
37425	16714,23259,23275,36862,36869,36927,36988,37098,37132,37157,37188,36903,37068,37479,37698,37719,37750,37765,41642,41900,44110,44111,44132,44201,38499,44199
37426	10123,18912,23259,30219,36709,36729,36794,36811,36837,36862,36868,36889,36903,36966,36984,37044,37132,37151,37246,37296,37365,37374,37411,10053,10135,27656,36701,37194,37348,37543,37559,37603,44178,44191,37472,37743,44199
37430	10134,24346,36700,36715,36748,36811,36840,36847,36853,36865,36877,36921,36924,36976,36982,37024,37033,37057,37065,37112,10047,10055,10086,36701,36728,36755,36944,37016,37040,37181,37396,37431,37509,37525,37527,37571,37626,37697,37716,41851,41903,44101,44189,37559,44199
37434	10100,10119,36908,36977,37006,37011,37073,37098,37134,37374,10016,10047,18912,23278,36667,36811,36902,36903,36923,37061,37070,37300,37385,37441,37448,37466,37531,37532,39237,41851,44049,44165,44178,37446
37438	36741,36750,36840,36850,36955,36967,36980,36988,37006,37041,37238,37247,37282,6679,10096,10127,23273,36685,36691,36701,36815,36854,37018,37038,37047,37156,37197,37326,37575,37698,37719,39236,44079,44124,44132
37441	10053,24343,36775,36832,36899,36951,37071,37434,1100,10063,10127,18912,36669,36705,37017,37218,37229,37523,37649,39239,41851,41903,44061,44075,44133
37445	10089,10097,36883,36951,36959,37047,37132,37150,37254,37265,1664,10022,15383,25231,36784,36874,37474,37527,37671,44049,44078,44099,44130,44132,44151
37448	1084,1135,10001,10013,10033,10041,10055,10099,10105,10106,10116,19365,24338,25224,27626,27650,27656,27671,27679,30220,35252,36685,36696,36735,36780,36806,36848,36850,36869,36884,36915,36959,36977,37011,37023,37030,37063,37114,37126,37150,37178,37195,37215,37256,37258,37281,37284,37291,37293,37302,37311,37346,37374,37376,37394,37400,37416,37434,10018,25186,36741,37565,37719,37768,39235,40204,41594,41851,41886,41900,41903,44056,44133,44144,45042,37456,37465,37487,37580,37615,37663,37674,37687,37699,37705,37774,37814,37822,38505,38536,38567,39276,39329,39340,39362,39364,39367,40178,41872,41893
37450	10119,10149,36848,10021,18912,37145,44209
37458	37410,10029,37749,39240,44078
37459	17309,17331,33497,36840,36863,36880,36975,37084,37125,37303,10093,10096,36701,36923,36928,36951,37047,37051,37484,41622,44101,44159,37461,37591
37465	10104,27626,36699,36789,36815,36831,36847,36877,36908,36978,37071,37243,37288,37442,10035,10063,10135,27552,27656,36741,36817,37140,37229,37448,37557,39370,40748,41554,41830,44056,44070,44077,44089,44124,44149,45042
37473	10009,36908,37011,37125,37178,10102,37493,38479,44149,44223
37484	30219,33497,36697,36849,36904,36990,37016,37405,37459,37462,6688,23273,37493,37545,37591,37702,37738,37805,39247,41622
37489	10117,37591,44078
37531	10009,24343,36728,36785,36804,36917,37188,37434,37507,10040,10043,10066,18912,36718,36741,36821,36923,37002,37068,37591,37694,39237,44132,44173,44178,44199,45042,37723,39332,39366
37549	10113,10117,10151,36877,37043,37073,37134,37151,37265,37362,37454,10100,10134,36736,36784,36883,36901,36916,36977,36991,37008,37018,37096,37532,37613,37704,37730,37803,44149,44237
37556	37278,10084,37064,41900,37709,40395
37559	6541,7511,23259,36840,36862,36868,36870,36966,37017,37029,37083,37108,37131,37132,37150,37169,37385,37408,37426,10040,36812,36903,37246,37430,37511,37617,37711,41900,44178,44191,37567,37706,37743,38481,39327,39361,39362,39368,44199
37577	37337,10015,10066,15383,37063
37581	10119,44087,44192
37600	10112,18964,36732,37077,37182,37193,37276,37374,37424,10035,10078,15360,18912,23631,25231,35179,36684,36968,39240,41886,44055,44069,44078,44082,44088,44111,44114,44168,44181,41606,44148,44203
37618	10114,10119,36812,36977,37134,37160,37296,10100,10109,36903,36923,37744,44149
37622	39247,44092
37626	7831,37430
37629	10091,36870,36939,37084,37362,10135,30219,37151,37591,44177,37704
37630	36847,36934,37005,37482,37561,37733,44149,44159,44165
37633	10066,10022,10043,10047,10082,10086,30219,36862,37132,37612,37652,37752,39236,39309,41921,44061
37642	37122,37670,39240,44173,37826
37656	10119,39335
37657	10143,37022,37037,37047,37067,36863,37695,37815,41893,44161
37663	10009,36704,10021,37448,37818
37678	10014,10053,10072,10086,10109,10119,36728,36734,36752,36811,36840,36862,36903,37011,37035,37044,37120,37132,37140,37167,37247,37347,6688,15383,18918,36880,37029,37769,37786,39239,39292,40748,41851,41886,41921,44027,44132,44149,44165,44178,44192,44210,37711,37742,37812,44026
37680	10026,37017
37682	37106,15370,36864,36892,44070,44078,49280
37694	10009,10119,37018,37047,37519,37531,25231,44063,44196
37695	37037,37657,41893
37702	16714,23290,36748,36895,36915,36975,37043,37049,37358,37484,37502,37529,1077,36867,37818
37708	10009,36704,36966,37057,37325,37596,37679,25834,30232,36821,36868,36923,37476,37744,37809,39268,40395
37711	36728,36966,37105,37166,37392,37559,37575,10052,10062,36752,36812,36840,36901,36954,37040,37047,37131,37140,37617,37678,39239,41892,37818,41732
37739	10119,37730
37742	36811,36869,36932,37064,37103,37527,37588,37649,37700,36720,36778,36806,36903,37070,37132,37190,37249,37411,37678,44165,44235
37747	36958,37018,37032,37144,37502,37591,37717,36863,37269,40078,38867
37748	10089,23277,37046,37049,37084,37122,37068,37617,37790,37818
37752	37633,10022,10043,10082,30232,39236,41921
37764	10062,37446,10035,18912,36770,41260
37768	10009,36947,36984,37122,37157,37166,37448,10029,10040,10043,36672,36822,36892,36900,37002,37132
37777	36895,36901,36991,37073,37704,23677,30219,36736,36784,36916,36959,37053,37096,44237
37782	37231,37439,37749,39253
37784	37157,39295
37787	10009,36709,36767,37245,36984,37140,39239,39283,44071,44165
37805	15490,37002,37132,37484,37506,37603,10062,10106,10109,10642,14815,18006,36863,36903,37126,37325,37400,41369,41892,41912,44049,44099,44132,44138,44173
37812	36978,37045,37092,37172,37294,10000,10008,10014,10029,10040,10045,10047,10052,10064,10066,10075,10082,10086,10096,10109,15370,15383,29516,36667,36672,36688,36693,36695,36696,36707,36708,36728,36735,36741,36752,36811,36836,36840,36862,36903,36984,37022,37132,37133,37269,37319,37511,37678,39233,39242,39243,39247,39268,39288,40802,41238,41367,41903,41912,41921,43114,44049,44056,44059,44077,44083,44117,44132,44138,44178,44208,47445,39333
37954	13563,15287,18312,26164,37945,9730,13870,37965,38011,38082
38479	10032,10099,10106,35179,36699,36744,37144,37188,37226,37246,37254,37260,37324,37467,37473,37779,38472,38481,38482,41102,41622,41893,44021,44133,44209
38505	38472,10043,19365,37017,37132,37448,41371
38524	15383,38472,15370,41903,44063,39265
38536	10150,13804,23256,36727,38472,10013,37448,39239,41886,44061,44070,44092,38553
38555	17872,37346,38472
38556	38472
38779	6181,6198,7470,14265,15302,19185,25736,30271,32157,35709,37960,38734,38838,38852
38808	910,18595,35795,38734,38753,41848
38987	37077,37350,38986,10110,10127,39240,41886,44121,44124
39030	5237,24689,32146,32547,35589,39025,1667,11647,39037,39045,41517,41572,41646,43215,44843,48349
39233	6679,10007,18964,23272,23281,34592,34644,36684,36847,36929,36956,37036,37177,37181,37188,37211,37311,37453,37481,37537,37580,37597,37610,37664,37675,37706,37734,37735,37812,37822,38544,38576,39232,9996,10029,10043,10082,23273,23274,23557,23631,25187,38474,39239,39240,39242,39243,39244,39264,39273,39293,39323,41233,41366,41367,41816,44070,44071,44141,44173,39268,41732,41836,44148,44218,44223,44250
39237	9999,10014,10016,10047,10059,10068,10086,23278,23279,23285,36693,36694,36699,36708,36728,36732,36734,36742,36752,36759,36764,36765,36777,36778,36790,36804,36830,36832,36870,36906,36919,36922,36927,37022,37036,37038,37079,37176,37179,37182,37188,37199,37218,37239,37248,37262,37321,37330,37339,37350,37380,37434,37467,37506,37531,37580,37597,37675,37734,37735,37818,37822,37824,39232,39235,39238,39257,39288,39292,39310,41851,41892,41903,44047,44048,44051,44054,44056,44064,44068,44093,44132,44148,44165,44169,44173,44178,44189,44193,44212,44223,39273,39332,39337,39365,39366,44066,44172,44191,44199
39257	10014,10059,10086,36693,36708,36718,36764,36808,36870,37181,37199,37218,37225,37248,37251,37291,37339,39232,39237,39310,41754,44066,44137,44196
39265	9998,10099,10150,23260,37005,37065,37175,37207,37224,37254,37273,37378,37409,37470,37561,39232,10001,10045,36703,36749,37010,37195,37372,37380,37463,37493,37514,38510,38524,44104,44131,44224,39310,41231
39272	37293,37705,39232,39261,39266,23273,39234,39275,39276,39277,39278,39279,39281,39282,39286,39287,39290,39299,39303,41886,44141,39294,39305,39324
39282	37720,37753,39232,39252,39255,39259,39261,39263,39264,39266,39272,39276,39277,39278,39279,39281,10022,23273,23677,36996,39247,39249,39258,39268,39284,39286,39287,39290,39294,39296,39299,39300,39302,39303,39304,39305,39306,39308,39312,39314,39316,39319,39320,39326,41260,44021,39333,39335
39292	14163,17309,17331,23272,26525,37108,37371,37678,38576,39232,39237,39288,39353,39362,39364,39367,44165,39363
39311	39232,39317,39355,44025
39317	37563,38554,39232,39271,39311,10022,44173,44177,39357
39340	24338,36676,37034,37433,37448,37511,41887
39341	39329,37476,39363
39349	23281,23285,36919,37475,37499,37524,37563,39327,36938,37380,37580,44199,44215
39547	18026,30220,916,1135,11094,14447,16960,25195,36701,36727,37170,37200,39481,44070,44074,44096
39968	501,2413,17266,48792
40108	1356,6538,6578,6610,6966,6997,7041,7046,9665,23792,28514,7047,42415,45373,45481
40199	17369,31300,40200,40201,40202,40203,40204,40205,40206,40207,40208,40209,40210,40211,40212,40213,40214,40215,40216,40217,40218
40211	9912,40199,42273
40354	3377,37978,13870,27543,40355,40356,40357,40358,40359,40360,40361,40362,40363,40364,40365,40366,40367,40368,40369,40370,40371,40372,40373,40374,40375,40376,40377,40378,40379,40380,40381,40382,40383,40384,40385,40386,40387,40388,40389,40390,40391,40392,40393,40394,40395,40396
40365	31289,40354,12971,23627,41964,49245
40375	12649,19443,27608,40354,25186
40383	1615,4795,18163,27635,27682,34291,13298,13882,19443,20801,23202,25224,28612,30228,35613,40204,40354,40800,41686,41751,41829,42969
40746	10119,40747
40747	6015,10148,37302,40746,10001
40749	1085,1100,11562,18914,20473,25186,25221,27671,29454,36816,38792,1129,25175,27808,40750,41812,44077,49234
40800	40383,40801,40802,40803,40804,40805,40806,40807,40808,40809,40810
40802	1135,9638,9650,10027,10063,10090,10099,13800,13829,20561,27552,27561,27570,27577,27578,27583,27590,27600,27605,27611,27626,27655,30220,35179,37063,37294,37591,37812,40800,41751,45022
40827	22260,34299,40811,35613,35622,40204,43172
40999	1357,11107,17646,19149,19268,23040,24513,25202,27679,33296,36537,12568,17604,17788,19221,32003,35326,40997,41406,41417,42182,43132,43268
41006	1688,19421,40997,47441
41046	23557,27736,40997
41070	13174,26951,29259,32636,40997
41102	10097,36870,37457,37506,39288,39332,39337,39363,39365,39366,38479,39247,41911,44021,44132,44173,44201,44206,44207,41253
41189	6592,36419,41185,41188,8147,41195,47209
41230	10053,36819,37007,37066,37217,41229,36803
41232	10025,41229,41253,44251
41433	6016,13616,14189,18989,23520,25192,25200,25215,27577,27580,27626,27679,29720,32072,35570,35621,35633,41412,35829,43268,49546,49985,49743
41536	10003,41848
41574	4670,7364,8362,9408,10235,19042,23598,24537,25196,29778,32146,32310,32773,41467,2043,6978,9463,19550,24900,33135,33258,44819,43643
41605	37193,37469,38491,38492,41606
41622	1084,10079,18916,27671,30220,37098,37181,37263,37374,37459,37484,19365,38479
41642	10014,10059,10066,10086,23259,30219,36719,36736,36870,37241,37425,41367,41590,10082,44081,44178,41850,49826
41692	10119,37709,38544,39295
41734	13285
41737	9882,18130,18626,26055,11863,41810
41739	35207,41547,13882,41726,41848
41759	10152,41752,41754,10033,36854,39239,39297,39323,44070,44204
41844	910,5160,13822,18539,19418,24900,34613,34701,35458,9793,34763,42667,44892
41850	910,37688,10082,39242,39273,41642,41957
41851	910,10014,10050,10055,10059,10066,10068,10103,10114,10149,13947,18835,29508,36693,36696,36707,36708,36713,36717,36728,36735,36742,36764,36807,36827,36852,36870,36888,36894,36903,36912,36927,36966,37011,37022,37034,37035,37038,37043,37063,37132,37179,37199,37218,37245,37247,37269,37284,37303,37314,37346,37374,37430,37434,37441,37448,37454,37467,37493,37496,37518,37532,37561,37649,37674,37678,37722,37765,38487,39235,39237,41051,41834,10037,18912,19365,30219,36720,36923,37174,37176,39239,41903,41935,44049,44101,44111,44132,44137,44178,44191,44201,45022,41888,43018,44147,44149,44199,44215
41892	910,10060,10099,19365,35603,36850,36977,37079,37245,37282,37313,37339,37347,37711,37805,38544,39237,10086,35179,37051,39239,41893,44048,44101,44111,44223
41893	910,10143,17328,30220,36806,36919,37022,37023,37029,37037,37067,37255,37313,37347,37416,37479,37492,37588,37657,37695,37765,41892,10018,14226,18912,27656,30219,36741,36868,36923,37068,37126,37448,38474,38479,39276,41919,41997,44049,44101,44178,45042
41903	6679,10014,10055,10058,10059,10066,10086,10099,13947,16714,19365,23293,27656,30219,36672,36696,36708,36713,36720,36728,36735,36741,36742,36752,36807,36809,36811,36816,36817,36827,36830,36852,36870,36894,36909,36927,37011,37030,37033,37035,37038,37063,37070,37081,37114,37132,37170,37179,37218,37235,37247,37269,37291,37303,37314,37316,37317,37319,37346,37355,37374,37430,37441,37448,37493,37506,37532,37561,37674,37722,37765,37786,37812,38524,39235,39237,41851,41888,18912,27736,36923,41935,44049,44101,44118,44137,44165,44178,44201,45022,41997,43018,44138,44149,44189,44191,44199
41906	9705,21560,26164,26980,35411,35557,40390,27671,44772
41929	10119,10001
41963	19137,25035,39566,1387,10241,17203
42329	40815,42245,42324,42328,42320
42411	10149,41959,10082,41233,41238,44198
42522	2411,11424,13863,17441,22071,24817,26815,31300,34173,34189,26402,27178,43140,45054,46303
42719	1857,4069,16193,16197,16200,16207,16211,16215,16240,24777,27281,42692,42697,44583
42818	4102,4232,14396,23305,27443,27467,33046,36618,2646
43018	9696,10066,10086,10119,18916,25191,27564,30229,36726,36951,37001,37030,37207,37245,37303,37364,39249,40395,41474,43001,9997,10018,10812,15370,15383,18912,19038,19049,19365,23273,27671,29516,36672,36688,36794,36822,36854,36977,37010,37031,37046,37076,37224,39287,41848,41851,41903,44049,44063,44069,44096,44099,44101,44118,44133,44137,44178,44198,45022,48742
43083	12408,43063,35195
43332	17048,17330,43242,43349
43565	5839,43247,47712,47718
44021	10055,10085,36674,37018,37260,37506,39282,41102,41367,44020,38479,45042
44048	17872,23279,36750,36868,37011,37018,37311,37378,37537,37743,39237,39267,39310,41892,44047,23274,25187,36732,36870,36927,37169,39234,39254,41816,44049,44061,44064,44080,44111,44133,44143,44148,44178,44191,44203,44207,44212,44213,44223,44105,44119,44180,49743
44049	10014,10038,10066,10086,10089,10102,10114,14794,18910,27670,36693,36696,36735,36751,36763,36764,36765,36806,36811,36850,36870,36919,36927,36928,36959,37006,37011,37017,37028,37029,37030,37047,37129,37132,37150,37169,37199,37215,37248,37256,37261,37337,37368,37374,37376,37385,37409,37434,37445,37506,37591,37610,37638,37652,37699,37719,37805,37812,39310,40178,41851,41893,41900,41903,43018,44047,44048,44061,44075,44081,44098,44101,44111,44178,44191,44130,44138,44179,44180,44189,44199,44208,44209,44215,44222
44052	10016,10078,23284,36683,36864,37175,44047,10064,23273,44055,44056,44165,44181
44054	10072,36688,36694,36708,37041,37199,37220,37254,37291,38509,39237,39310,44047,44050,44051,10000,36675,36784,39234,39267,44063,44083,44196,44249
44061	9999,10014,10053,10086,13947,18542,23256,23259,24338,30219,36704,36713,36782,36823,36850,36870,36913,36919,36926,36983,36988,37125,37199,37234,37245,37300,37336,37441,37597,37633,37675,37701,37731,37732,37734,37735,38477,38536,39254,40395,41239,44047,44048,44049,37476,44081,44191,44205,44223
44066	9999,36688,36728,36740,36764,36765,36808,36813,36894,36927,36955,36968,36989,37181,37223,37393,39249,39309,39310,41754,44047,10000,10015,13101,14163,23273,36675,36731,39234,39237,39247,39257,44050,44051,44055,44060,44068,44069,44075,44076,44077,44084,44104,44107,44118,44126,44138,44167,44168,44183,44189,44193,44196,44209,44175
44081	10014,10131,36719,36734,36804,36870,36895,36902,36933,37001,37085,37330,37361,37462,37479,37612,37815,39337,39365,39366,41642,44047,44049,44061,44091,44124,44176,44178,44191,44086,44201
44085	30219,36870,39333,44047,44110,44176
44086	36894,44047,44077,10000,36727,39234,44081,44101,44118,44137
44101	7852,10021,10055,10103,10113,10114,10117,10149,25224,36669,36672,36685,36708,36735,36742,36764,36788,36806,36808,36818,36870,36959,36968,36997,37002,37009,37018,37030,37033,37043,37081,37150,37194,37208,37215,37253,37291,37303,37374,37379,37393,37408,37430,37459,37506,37510,37551,37709,37786,41851,41876,41892,41893,41900,41903,43018,44047,44049,44073,44086,1135,30219,36830,44055,44118,44124,44189,44241,44137,44138,44185,44192,44201
44105	36994,39332,39366,44047,44091,23259,44048,44119,44191,44204,44224
44107	9999,10055,10058,36672,36732,36749,36763,36764,36808,36927,36968,36989,37001,37018,37041,37145,37150,37180,37199,37223,37225,37248,37250,37308,37372,37387,37464,37506,37691,37793,38506,39249,39253,41754,41755,41756,44047,44066,44069,44076,44098,36876,44189,44125,44138,44175,44182,44185,44193,44194,44196,44204,44209,44214,44244
44133	1084,10015,10099,10119,36848,37374,37441,37448,37499,37720,41754,43018,44048,38479,44198,44209
44158	36874,36909,39249,37145,44055,44118
44160	9999,36729,36977,37028,37041,37346,37437,37485,37634,37720,44074,44110,37241,44069,44114,44149,44154
44178	2891,10014,10053,10055,10066,10086,10099,10105,10114,10149,13947,14794,18008,19365,23259,23260,27656,27670,36672,36696,36703,36734,36735,36752,36764,36811,36830,36847,36848,36862,36870,36903,36959,36977,36984,37011,37017,37029,37030,37035,37036,37043,37044,37063,37079,37129,37132,37169,37176,37211,37215,37235,37254,37319,37330,37374,37376,37395,37400,37409,37416,37426,37434,37454,37514,37531,37543,37559,37571,37678,37709,37719,37765,37786,37812,39237,41051,41642,41851,41893,41900,41903,43018,44048,44049,44081,44111,44119,44128,44130,44138,44165,10082,15370,18912,36770,41921,44075,44149,44171
44189	8686,9999,10022,10058,10059,10066,10086,14008,15370,19365,23279,35855,36669,36674,36675,36679,36693,36708,36717,36759,36764,36794,36840,36854,36865,36870,36880,36927,36989,37001,37177,37218,37220,37224,37228,37247,37248,37254,37300,37339,37372,37393,37430,37649,39237,39310,44066,44068,44083,44101,44107,44111,44125,44138,44182,10000,10014,10037,10047,10082,36671,36741,36760,37145,39242,39273,39288,41755,41903,41921,44049,44075,44209
44191	10014,10038,23259,23260,36735,36751,36790,36826,36870,36976,36994,37018,37132,37169,37248,37348,37376,37426,37535,37543,37559,37719,37779,41851,44048,44049,44061,44081,44091,44105,44130,36746,36885,36907,37017,37191,39237,41903,44075,44171,44201
44192	14794,23283,36760,37120,37199,37224,37255,37581,37678,44073,6679,14008,23273,23287,27669,36674,36717,36755,37069,39234,39242,39247,41369,44101,44103,44124,44141,44161,44181,44527,44529
44198	6679,10001,10022,10029,10041,10119,10149,23285,41233,42411,43018,44133,44139,44153,10018,10056,18912,40804,41845,41920
44199	10014,10045,37132,37158,37339,37372,37531,37719,37824,39369,44094,10022,10037,10047,10050,10066,23259,23278,30219,32777,36691,36723,36862,36868,36927,36954,37303,37425,37426,37430,37476,37559,37591,37652,39234,39237,39242,39247,39288,39295,39349,41851,41903,41921,44049,44173
44202	37239,44088
44203	10119,36684,36927,37011,38509,39248,39263,44048,44064,44148,23273,35071,35179,37600,39285,44141
44205	9999,30219,36764,36943,36955,37326,39288,44061,44104,36808,37377,44068,44075,44076
44207	17309,17331,37409,39240,39244,39332,39337,39365,39366,41102,41816,44048,44072,44206,10022,36696,37176,41940
44208	36813,36996,37471,37812,41051,44072,37303,44049,44084,44087,44168
44212	30220,36894,37324,38576,39237,44048,44056,18912,41921,44075
44222	10113,36736,36901,36933,36977,36991,37073,37085,37091,37151,37362,37415,37416,37704,37729,44151,25231,36672,36727,36784,36795,36874,37043,37096,37143,37146,37303,37591,37666,44049,44068,44077,44084,44092,44099,44104,44111,44118,44120,44154,44167,44168,44173
